year,bechdel_result_id,movie_name
2014,0,'71
2014,1,3 Days to Kill
2014,1,300: Rise of an Empire
2014,3,A Long Way Down
2014,1,The Adventurer: The Curse of the Midas Box
2014,3,Alles Inklusive
2014,3,Barbie: The Pearl Princess
2014,3,Camp Takota
2014,1,Captain America: The Winter Soldier
2014,3,Cesar Chavez
2014,3,Dead Snow 2
2014,3,Fields of the Dead
2014,3,Flowers in the Attic
2014,1,God's Not Dead
2014,1,"I, Frankenstein"
2014,1,Jack Ryan: Shadow Recruit
2014,2,The Legend of Hercules
2014,3,The Lego Movie   [1 review(s) available]
2014,3,Lizzie Borden Took An Ax
2014,2,The Monuments Men
2014,1,Mr. Peabody and Sherman
2014,3,Noah
2014,3,Non-Stop
2014,3,Our RoboCop Remake
2014,2,The Pa Boys
2014,2,Paranormal Activity: The Marked Ones
2014,3,Pompeii
2014,0,Ride Along
2014,3,Rio 2
2014,2,Robocop
2014,3,That Awkward Moment
2014,3,Vampire Academy
2014,3,Veronica Mars
2014,3,Winter's Tale
2013,3,+1
2013,1,The 100-Year-Old Man Who Climbed Out the Window and Disappeared
2013,3,12 Years a Slave   [1 review(s) available]
2013,1,2 Guns
2013,3,20 Feet from Stardom
2013,1,21 & Over
2013,2,42
2013,2,47 Ronin
2013,0,A Field in England
2013,1,A Good Day to Die Hard
2013,3,A Haunting at Silver Falls
2013,3,A Talking Cat!?!
2013,3,About Time
2013,3,Admission
2013,1,After Earth
2013,3,Afternoon Delight
2013,0,All is Lost
2013,3,American Hustle
2013,3,Amiche da morire
2013,3,Anchorman 2: The Legend Continues
2013,3,And Now a Word from Our Sponsor
2013,3,August: Osage County
2013,3,Austenland
2013,3,Baggage Claim
2013,3,Beautiful Creatures
2013,3,Before Midnight
2013,1,Behind the Candelabra
2013,1,Beltracchi: The Art of Forgery
2013,3,Best Friends Forever
2013,3,The Big Wedding
2013,3,Birdemic 2: The Resurrection
2013,3,The Bling Ring
2013,3,Blue Is the Warmest Color   [2 review(s) available]
2013,3,Blue Jasmine
2013,3,The Book Thief
2013,3,Bounty Killer
2013,0,The Boy and the World
2013,3,The Call
2013,3,Camille Claudel 1915
2013,3,Captain Battle: Legacy War
2013,1,Captain Phillips
2013,3,Carrie
2013,3,Casse-tete chinois
2013,2,Clear History
2013,2,Closed Circuit
2013,0,Cloudy with a Chance of Meatballs 2
2013,1,The Colony
2013,1,Computer Chess
2013,3,Concussion
2013,3,The Congress
2013,3,The Conjuring   [1 review(s) available]
2013,3,The Counselor
2013,3,The Croods
2013,3,The Crown and the Dragon
2013,3,Crystal Fairy & the Magical Cactus and 2012
2013,0,Cutie and the Boxer
2013,3,Dallas Buyers Club   [1 review(s) available]
2013,2,Dark Skies
2013,3,The Day of the Doctor
2013,3,Dead Man Down
2013,3,Despicable Me 2
2013,3,Devil's Pass
2013,2,Disconnect
2013,3,Don Jon   [1 review(s) available]
2013,3,Dragon Ball Z: Battle of Gods
2013,1,Dragon Lore: Curse of the Shadow
2013,3,Drinking Buddies
2013,3,The East
2013,2,Ego
2013,3,Elysium
2013,2,Ender's Game
2013,3,Enough Said
2013,3,Epic
2013,3,Escape from Planet Earth
2013,2,Escape Plan
2013,3,Europa Report
2013,3,Evil Dead
2013,2,Exit Marrakech
2013,3,Fack ju Gohte
2013,3,Family Weekend
2013,2,The Family
2013,3,Faroeste caboclo
2013,3,Fast and Furious 6
2013,1,The Fifth Estate
2013,1,Filth
2013,1,Finsterworld
2013,3,For Elisa
2013,1,Freier Fall
2013,3,Frozen
2013,0,The Frozen Ground
2013,3,Fruitvale Station
2013,3,G.I. Joe: Retaliation
2013,3,Gam-si-ja-deul
2013,3,The Gamers: Hands of Fate
2013,1,Gangster Squad
2013,3,Girl Most Likely
2013,3,Gloria
2013,3,Go for Sisters
2013,3,Grace Unplugged
2013,0,Gravity
2013,3,The Great Gatsby
2013,2,Grown Ups 2
2013,2,The Hangover part 3
2013,3,Hannas Reise
2013,3,Hansel & Gretel
2013,3,Hansel & Gretel: Witch Hunters
2013,3,Hansel and Gretel Get Baked
2013,3,Haunter
2013,3,Haute Cuisine
2013,3,The Heat   [1 review(s) available]
2013,3,Hemlock Grove
2013,2,Her   [1 review(s) available]
2013,3,The Hit Girl
2013,1,The Hobbit: The Desolation of Smaug
2013,3,The Host
2013,3,The Hot Flashes
2013,3,How I Live Now
2013,3,The Hunger Games: Catching Fire
2013,3,I Give it a Year
2013,3,I Used to Be Darker
2013,2,I'm So Excited   [1 review(s) available]
2013,3,Ida
2013,2,Identity Thief
2013,3,In a World...
2013,1,The Incredible Burt Wonderstone
2013,1,Inside Llewyn Davis
2013,2,Insidious: Chapter 2
2013,3,Instructions Not Included
2013,1,The Internship
2013,3,Iron Man 3   [1 review(s) available]
2013,0,Jack the Giant Slayer
2013,3,Jeune & jolie
2013,2,Jurassic Attack
2013,3,Kick-Ass 2
2013,1,Killing Season
2013,3,Knights of Badassdom
2013,3,Kyss meg for faen i helvete
2013,2,L'amour est un crime parfait
2013,3,L'ecume des jours
2013,3,The Last Exorcism Part II
2013,3,The Last Keepers
2013,3,Last Passenger
2013,1,Last Vegas
2013,3,Le Passé
2013,3,Lee Daniels' The Butler
2013,1,"Les garcons et Guillaume, a table!"
2013,3,Les Reines du Ring (English: Wrestling Queens)
2013,3,The Lifeguard
2013,1,The Lone Ranger
2013,3,The Look of Love
2013,3,Lost In Living
2013,3,Love & Air Sex
2013,3,Lovelace
2013,3,The Lunchbox
2013,3,Machete Kills
2013,3,Madoka Magica: Rebellion Story
2013,3,Mama
2013,3,Man of Steel
2013,3,Man of Tai Chi
2013,1,Mandela: Long Walk to Freedom
2013,3,Mary and Martha
2013,3,Meine Schwestern
2013,1,Michael Kohlhaas
2013,3,Mobius
2013,1,Monsters University
2013,3,The Mortal Instruments: City of Bones
2013,3,Moving Mountains
2013,1,Mt. Zion
2013,1,Mud
2013,3,My Little Pony: Equestria Girls
2013,2,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries)
2013,3,Nebraska
2013,1,Night Train to Lisbon
2013,1,Now You See Me
2013,1,The Numbers Station
2013,3,Nymphomaniac: Volume 1
2013,3,Nymphomaniac: Volume 2
2013,3,O Tempo e o Vento
2013,2,Oblivion
2013,2,Oldboy
2013,1,Olympus Has Fallen
2013,3,Only God Forgives   [1 review(s) available]
2013,3,Only Lovers Left Alive
2013,3,Orphan Black
2013,1,Out of the Furnace
2013,3,Oz the Great and Powerful   [2 review(s) available]
2013,1,Pacific Rim
2013,1,Pain & Gain
2013,3,Pasadena
2013,3,Peeples
2013,3,Percy Jackson: Sea of Monsters
2013,2,Perfect Mothers
2013,3,Philomena   [1 review(s) available]
2013,1,The Physician
2013,1,Planes
2013,3,Pozitia copilului
2013,0,Prince Avalanche
2013,3,Prisoners
2013,3,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story
2013,3,The Purge
2013,1,R.I.P.D.
2013,0,The Railway Man
2013,3,Red 2
2013,1,Riddick
2013,3,Riley Rewind
2013,1,Rush
2013,3,RWBY
2013,3,Safe Haven
2013,3,Saige Paints the Sky
2013,3,Saving Mr Banks
2013,3,Saving Mr. Banks
2013,3,The Secret Life of Walter Mitty
2013,3,Sharknado
2013,3,Short Term 12
2013,3,Side Effects
2013,3,The Sisters Plotz
2013,0,Skinwalker Ranch
2013,3,The Smurfs 2
2013,3,Snowpiercer
2013,1,Some Girl(s)
2013,3,"Soshite chichi ni naru (Like Father, Like Son)"
2013,1,Star Trek Into Darkness   [1 review(s) available]
2013,3,The Starving Games
2013,3,Stoker
2013,3,Summer League
2013,3,Sunshine on Leith
2013,3,Texas Chainsaw 3D
2013,2,Thanks for Sharing
2013,1,This Is the End
2013,3,Thor: The Dark World
2013,3,The To Do List   [1 review(s) available]
2013,0,Trance
2013,3,Turbo
2013,1,UMMAH - Unter Freunden
2013,3,V/H/S/2
2013,1,Vai que da Certo
2013,3,Vi ar bast!
2013,1,Viva la liberta
2013,3,Wadjda
2013,2,Warm Bodies
2013,3,The Way Way Back
2013,3,We Are What We Are
2013,3,We're the Millers
2013,1,Welcome to the Punch
2013,3,White Bear
2013,2,White House Down
2013,3,The Wine of Summer
2013,3,Witching and Bitching
2013,3,The Wolf of Wall Street
2013,3,The Wolverine
2013,3,World War Z
2013,2,The World's End
2013,0,Zipi y Zape y el club de la canica
2013,3,Zombie Hunter
2013,2,Zum Geburtstag
2012,3,2 Days in New York
2012,2,21 Jump Street
2012,3,A Late Quartet
2012,3,About Cherry
2012,3,Abraham Lincoln: Vampire Hunter
2012,0,Act of Valor
2012,3,Ahi va el diablo
2012,3,All I Want Is Everything
2012,2,The Amazing Spider-Man
2012,3,American Mary
2012,3,American Warships
2012,3,Amour
2012,1,The Angels' Share
2012,2,Anna Karenina
2012,3,Arachnoquake
2012,2,Arbitrage
2012,3,Argo
2012,3,Attack of the 50ft Cheerleader
2012,3,Augustine
2012,1,The Avengers   [1 review(s) available]
2012,3,Bachelorette
2012,3,Bad Parents
2012,2,Barfi!
2012,3,"Batman: The Dark Knight Returns, part 1"
2012,1,Battleship
2012,1,The Bay
2012,3,BearCity 2: The Proposal
2012,3,Beasts of the Southern Wild
2012,1,Berberian Sound Studio
2012,3,Best Man Down
2012,3,Beyond the Hills
2012,3,Big Miracle
2012,3,Bikini Spring Break
2012,3,Black Rock
2012,3,Bletchley Circle
2012,1,Blood Fare
2012,3,Blue Like Jazz
2012,3,The Body
2012,3,The Bourne Legacy
2012,3,Brave   [1 review(s) available]
2012,3,The Broken Circle Breakdown
2012,0,Bullet to the Head
2012,3,Byzantium
2012,3,Call Girl
2012,3,Call Me Kuchu
2012,1,The Campaign
2012,3,Celeste and Jesse Forever
2012,3,Cheesecake Casserole
2012,1,Chernobyl Diaries
2012,1,Chronicle
2012,3,Cigarette Ki Tarah
2012,3,Cloud Atlas
2012,2,Cockneys vs Zombies
2012,3,Cocktail
2012,3,Compliance
2012,3,Contraband
2012,1,Cosmopolis
2012,0,Croczilla
2012,1,The Dark Knight Rises
2012,3,Dark Shadows
2012,3,Das Leben ist nichts fur Feiglinge
2012,3,Das Wochenende
2012,0,Dead Man's Burden
2012,3,Decay
2012,3,Den skaldede frisor
2012,3,The Devil Inside
2012,1,The Dictator
2012,1,Django Unchained
2012,3,The Door
2012,3,Dredd 3D   [1 review(s) available]
2012,2,Eega
2012,3,Elementary
2012,3,End of Watch
2012,3,English Vinglish
2012,3,Entrance
2012,3,Evangelion: 3.0 You Can (Not) Redo
2012,3,Excision
2012,3,The Expendables 2
2012,1,Extracted
2012,3,The Factory
2012,3,Fast Girls
2012,3,Fin
2012,3,The Five-Year Engagement
2012,3,Flight
2012,3,"For a Good Time, Call..."
2012,3,Foreign Letters
2012,1,Four Assassins
2012,3,Frances Ha
2012,0,Frankenweenie
2012,3,Future Weather
2012,1,Gambit
2012,3,Game Change
2012,3,Gayby
2012,3,Ginger and Rosa
2012,3,Girl in Progress
2012,3,Gone
2012,3,Goodbye
2012,3,Grabbers
2012,0,The Grey
2012,3,The Guilt Trip
2012,3,Gyo
2012,3,Hannibal
2012,3,The Haunting of Whaley House
2012,2,Hemingway & Gellhorn
2012,3,Hit and Run
2012,2,Hitchcock
2012,0,The Hobbit: An Unexpected Journey
2012,1,Holy Motors
2012,3,Hope Springs   [2 review(s) available]
2012,3,Hotel Transylvania
2012,3,House at the End of the Street
2012,3,The Hunger Games   [1 review(s) available]
2012,2,Hyde Park on Hudson
2012,3,I Belong
2012,3,Ill Manors
2012,2,The Impossible
2012,3,In The Dark Half
2012,3,Inch'Allah
2012,1,Interview with a Hitman
2012,3,Iron Sky
2012,3,It's a Disaster
2012,3,Jack and Diane
2012,1,Jack Reacher
2012,2,Jagten
2012,3,Jayne Mansfield's Car
2012,3,John Carter
2012,1,John Dies at the End
2012,3,Kahaani
2012,1,Kapringen
2012,3,The Key and the Frame
2012,2,Killer Joe
2012,0,Killing Them Softly
2012,3,Kiss of the Damned
2012,3,Klip
2012,0,Kon-Tiki
2012,3,Lake Effects
2012,1,Lawless
2012,3,Le prenom
2012,3,Les Miserables
2012,1,Life of Pi
2012,3,Lincoln
2012,3,The Lizzie Bennet Diaries
2012,1,Looper   [2 review(s) available]
2012,1,The Lorax
2012,3,The Lords of Salem
2012,3,Lore
2012,3,The Lucky One
2012,2,Madagascar 3: Europe's Most Wanted
2012,3,Magic Mike   [2 review(s) available]
2012,3,The Magic of Belle Isle
2012,1,Man on a Ledge
2012,1,The Man with the Iron Fists
2012,1,The Master
2012,1,Men in Black III
2012,3,Mental
2012,3,Mirror Mirror
2012,3,Moonrise Kingdom
2012,3,Morgana
2012,3,Mosquita y Mari
2012,3,Much Ado About Nothing
2012,3,Not Fade Away
2012,3,The Odd Life of Timothy Green
2012,1,Oh Boy
2012,3,Okami kodomo no ame to yuki
2012,3,One for the Money
2012,3,The Pact
2012,1,Papadopoulos & Sons
2012,3,The Paperboy
2012,3,Paradies: Liebe
2012,3,Paranormal Activity 4
2012,1,ParaNorman
2012,3,Parental Guidance
2012,3,Paris-Manhattan
2012,3,Passion
2012,3,Paulette
2012,3,People Like Us
2012,1,The Perks of Being a Wallflower
2012,1,The Pirates! Band of Misfits
2012,3,Pitch Perfect
2012,1,The Place Beyond the Pines
2012,3,Populaire
2012,3,The Possession
2012,3,Premium Rush
2012,3,Price Check
2012,3,Prometheus   [1 review(s) available]
2012,3,Quartet
2012,3,Qwerty
2012,3,Radio Rebel
2012,1,The Raven
2012,1,Red Dawn
2012,2,Red Tails
2012,3,Renoir
2012,3,Resident Evil: Retribution
2012,3,Rise of the Animals
2012,1,Rise of the Guardians
2012,1,Robot & Frank
2012,1,Rock Jocks
2012,3,Ruby Sparks
2012,3,Ruroni Kenshin: Meiji kenkaku roman tan
2012,1,Safe
2012,3,Safety Not Guaranteed
2012,3,The Sapphires
2012,3,Sassy Pants
2012,3,Savages
2012,1,Seeking a Friend for the End of the World
2012,2,The Sessions
2012,1,Seven Psychopaths
2012,3,Shelter
2012,3,Sightseers
2012,3,Silent Hill: Revelation 3D
2012,3,Silver Linings Playbook
2012,2,Sinister
2012,3,The Skinny
2012,3,Skyfall
2012,2,Sleepwalk With Me
2012,3,Smashed
2012,3,Smiley
2012,1,Snackbar
2012,3,Snow Queen
2012,3,Snow White and the Huntsman
2012,3,Sparkle
2012,3,Spring Breakers
2012,3,Starlet
2012,3,Stars Above
2012,3,Steel Magnolias
2012,3,Step Up Revolution
2012,3,Strike Witches - The Movie
2012,3,Struck by Lightning
2012,2,Superman vs. The Elite
2012,2,Supporting Characters
2012,3,Tabu
2012,2,Taken 2
2012,3,The Tall Man
2012,0,Tango libre
2012,0,Tears of Steel
2012,2,Ted
2012,3,Think Like a Man
2012,3,This Is 40
2012,2,This Means War
2012,0,Tim and Eric's Billion Dollar Movie
2012,3,Tinkerbell and the Secret of the Wings
2012,2,To Rome With Love
2012,3,To the Wonder
2012,1,Total Recall
2012,3,The Twilight Saga: Breaking Dawn - Part 2
2012,3,Underworld: Awakening
2012,1,V/H/S
2012,3,The Vow
2012,3,Wanderlust
2012,0,Warpaint
2012,2,The Watch
2012,3,What Maisie Knew
2012,1,The Woman in Black
2012,3,Women's Day (Dzien kobiet)
2012,3,Won't Back Down
2012,1,The Words
2012,1,Wrath of the Titans
2012,3,Wreck-It Ralph
2012,3,Zero Dark Thirty   [1 review(s) available]
2012,3,[REC]3 Genesis
2011,3,11 Flowers
2011,3,17 Miracles
2011,1,30 Minutes or Less
2011,2,50/50
2011,3,A Dangerous Method
2011,3,A Little Bit of Heaven
2011,3,A Lonely Place to Die
2011,3,A Separation
2011,3,A Simple Life
2011,1,A Very Harold & Kumar 3D Christmas   [1 review(s) available]
2011,3,Absentia
2011,3,The Adjustment Bureau
2011,1,The Adventures of Tintin
2011,0,Age of the Dragons
2011,3,Albatross
2011,3,Albert Nobbs
2011,3,Alien Armageddon
2011,3,Aliens vs. Avatars
2011,1,All Superheroes Must Die
2011,3,Alvin and the Chipmunks: Chipwrecked
2011,3,Alyce Kills
2011,3,Amber Lake
2011,2,And if we all live together
2011,3,Another Earth
2011,3,Apart
2011,3,Apartment 143
2011,0,Apollo 18
2011,2,Arthur
2011,1,Arthur Christmas
2011,1,The Artist
2011,3,Atlas Shrugged: Part I
2011,3,Attack the Block
2011,3,Au cul du loup
2011,3,The Awakening
2011,3,Bad Teacher
2011,3,Batman: Year One
2011,1,Battle: Los Angeles
2011,3,The Best Exotic Marigold Hotel
2011,2,The Big Year
2011,0,Black Gold
2011,1,Blackthorn
2011,3,Bridesmaids   [3 review(s) available]
2011,3,Butter
2011,3,The Cabin in the Woods   [1 review(s) available]
2011,3,Cafe de Flore
2011,3,The Caller
2011,1,Captain America: The First Avenger
2011,1,The Captains
2011,3,Carnage
2011,2,Cars 2
2011,1,Cedar Rapids
2011,3,Circumstance
2011,3,Cloudburst
2011,3,Codependent Lesbian Space Alien Seeks Same
2011,3,Combat Girls
2011,3,Conan the Barbarian
2011,3,Contagion
2011,2,Coriolanus
2011,3,Coup d'éclat
2011,3,Courageous
2011,1,Cowboys & Aliens
2011,3,The Craiglist Killer
2011,2,"Crazy, Stupid, Love."
2011,3,Cyberbully
2011,3,Damsels in Distress
2011,3,The Darkest Hour
2011,1,The Dead Inside
2011,3,The Decoy Bride
2011,3,The Deep Blue Sea
2011,3,The Descendants
2011,3,Detention
2011,3,Deus Ex Human Revolution
2011,3,The Divide
2011,2,Dolphin Tale
2011,1,Donovan's Echo
2011,3,Dream House
2011,3,Drive
2011,0,The Eagle
2011,3,Eva
2011,3,Exit Humanity
2011,2,Extremely Loud & Incredibly Close
2011,3,Faces in the Crowd
2011,3,Fast Five
2011,2,Final Destination 5
2011,3,Flypaper
2011,3,Footloose
2011,2,Footnote
2011,3,The Forgiveness of Blood
2011,3,French Immersion
2011,3,Friends with Benefits   [1 review(s) available]
2011,3,Friends with Kids
2011,3,Fright Night
2011,3,From Prada to Nada
2011,3,From Up on Poppy Hill
2011,3,The Future   [1 review(s) available]
2011,1,The Girl with the Dragon Tattoo   [1 review(s) available]
2011,3,Gnomeo & Juliet
2011,3,The Good Doctor
2011,1,The Green Hornet   [1 review(s) available]
2011,1,Green Lantern   [1 review(s) available]
2011,1,The Guard
2011,1,The Hangover Part 2
2011,3,Hanna   [2 review(s) available]
2011,0,Hara-Kiri: Death of a Samurai
2011,3,Harry Potter and the Deathly Hallows: Part 2
2011,1,Hasta la Vista
2011,0,Haywire
2011,3,Hell
2011,3,The Help
2011,3,Hick
2011,3,Higher Ground
2011,3,Himizu
2011,0,Hobo with a Shotgun
2011,2,Hop
2011,3,Horrible Bosses
2011,3,Hugo
2011,1,The Human Centipede II (Full Sequence)
2011,3,Hysteria   [1 review(s) available]
2011,1,Ides Of March
2011,2,Immortals
2011,1,In Time
2011,1,The Inbetweeners Movie
2011,3,The Innkeepers
2011,3,Inventory
2011,3,The Iron Lady   [1 review(s) available]
2011,3,Jack and Jill
2011,1,Jackpot (Arme Riddere)
2011,3,Jamie and Jessie Are Not Together   [1 review(s) available]
2011,3,Jane Eyre
2011,3,"Jeff, Who Lives at Home"
2011,3,Jin ling shi san chai
2011,0,Jiro Dreams of Sushi
2011,3,Joe and Belle
2011,3,Johnny English Reborn
2011,1,Juan of the Dead
2011,3,Kill List
2011,0,Killer Elite
2011,3,Kung Fu Panda 2
2011,3,L'amour dure trois ans
2011,3,L'art d'aimer
2011,3,La Leyenda de la Llorona
2011,3,Last Call at the Oasis
2011,3,Le Skylab
2011,3,The Lie
2011,3,Life Without Principle
2011,3,Like Crazy
2011,1,Limitless
2011,1,The Lincoln Lawyer
2011,3,The Little Engine That Could
2011,2,Lloyd the Conqueror
2011,0,The Loneliest Planet
2011,3,Lovely Molly
2011,1,Margin Call
2011,3,Mars Needs Moms
2011,3,Martha Marcy May Marlene
2011,3,Masks
2011,3,Mean Girls 2
2011,3,Melancholia
2011,3,Midnight in Paris
2011,1,Mission: Impossible - Ghost Protocol
2011,3,Mitsuko Delivers
2011,1,Moneyball
2011,3,Monte Carlo
2011,1,Moon Point
2011,3,The Moth Diaries
2011,1,Mr. Popper's Penguins
2011,1,The Muppets
2011,3,My Piece of the Pie
2011,3,My Week with Marilyn
2011,1,Nicostratos le pelican
2011,3,No Strings Attached   [1 review(s) available]
2011,3,October Baby
2011,1,Once upon a time in Anatolia
2011,3,Our Idiot Brother
2011,1,Page One: Inside the New York Times
2011,3,Parada
2011,3,Pariah
2011,3,Paul
2011,3,"Peace, Love, & Misunderstanding"
2011,3,The Perfect Family
2011,3,Perfect Sense
2011,0,Phase 7
2011,1,Pirates of the Caribbean: On Stranger Tides
2011,1,Priest
2011,3,The Princess and the Pony
2011,3,Quarantine 2: Terminal
2011,0,The Raid: Redemption
2011,1,Rango
2011,1,Real Steel
2011,3,Red Riding Hood
2011,3,Red State
2011,3,Restless
2011,3,Rid of Me
2011,1,Rio
2011,1,Rise of the Planet of the Apes   [2 review(s) available]
2011,3,The Rite
2011,3,The Roommate
2011,2,Rundskop
2011,1,S.W.A.T.: Firefight
2011,2,Salmon Fishing in the Yemen
2011,0,Samsara
2011,3,Scream 4
2011,1,Shame
2011,3,She Monkeys
2011,1,Sherlock Holmes: A Game of Shadows
2011,3,The Shunning
2011,2,Singham
2011,3,The Sitter
2011,3,The Skin I Live In
2011,3,Sleeping Beauty
2011,1,Sleeping Sickness (Schlafkrankheit)
2011,3,The Smurfs
2011,3,Snow Flower and the Secret Fan
2011,3,Soul Surfer
2011,3,Soul Surfer 2
2011,3,Sound of My Voice
2011,1,Source Code
2011,3,The Source
2011,3,Straw Dogs
2011,3,Sucker Punch   [7 review(s) available]
2011,0,The Sunset Limited
2011,3,Super 8
2011,3,Take Shelter
2011,3,Take This Waltz
2011,3,Teen Spirit
2011,3,Thespians
2011,3,The Thing
2011,3,Thor   [2 review(s) available]
2011,2,The Three Musketeers
2011,1,Tinker Tailor Soldier Spy
2011,3,Tomboy
2011,1,Too Big to Fail
2011,1,Tower Heist
2011,3,Transformers: Dark of the Moon
2011,0,The Tree of Life
2011,3,The Twilight Saga: Breaking Dawn - Part 1
2011,3,Union Squre
2011,1,Untouchable
2011,3,Violet & Daisy
2011,3,Wake Wood
2011,1,War Horse
2011,1,Warrior
2011,1,Water for Elephants
2011,2,We Bought a Zoo
2011,1,We Have a Pope
2011,3,We Need to Talk About Kevin
2011,1,Weekend
2011,3,What's Your Number
2011,1,When Pigs Have Wings
2011,3,Where Do We Go Now?
2011,3,Win Win
2011,0,Winnie the Pooh
2011,3,The Woman
2011,3,X-Men: First Class
2011,3,You Instead
2011,3,You're Next
2011,3,Young Adult
2010,3,'Tamara Drewe'
2010,3,127 Hours
2010,1,13 Assassins
2010,3,16 Wishes
2010,3,A Bag of Hammers
2010,3,A Little Help
2010,3,A Marine Story
2010,0,The A-Team
2010,3,Alice in Wonderland
2010,3,All About Evil
2010,1,The American
2010,1,Animal Kingdom
2010,3,Arrietty
2010,3,The Back-up Plan
2010,0,Bal
2010,3,Bandage
2010,3,Barbie in a Mermaid Tale
2010,3,Barney's Version
2010,1,Batman: Under the Red Hood
2010,0,BearCity
2010,3,Bedevilled
2010,1,Beginners
2010,1,Biutiful
2010,3,Black Swan   [1 review(s) available]
2010,2,Blue Valentine   [1 review(s) available]
2010,3,Book of Eli
2010,1,Boy
2010,3,Boy Wonder
2010,3,Bratz: Pampered Petz
2010,3,Break Ke Baad
2010,3,Browncoats: Redemption
2010,1,Buried
2010,3,Burlesque
2010,3,Cairo 678
2010,3,Camp Rock 2: The Final Jam
2010,1,Casino Jack
2010,0,Catfish
2010,2,Cemetery Junction
2010,1,Centurion
2010,2,Ceremony
2010,3,Certified Copy
2010,1,Charlie St. Cloud
2010,3,The Chronicles of Narnia: The Voyage of the Dawn Treader
2010,3,Clash of the Titans
2010,2,The Client List
2010,3,The Clinic
2010,3,Confessions (Kokuhaku)
2010,3,The Conspirator
2010,3,Conviction
2010,1,Cop Out
2010,3,Country Strong
2010,3,The Crazies
2010,1,Cyrus
2010,3,Date Night
2010,3,Daydream Nation
2010,0,Dear John
2010,3,The Debt
2010,1,Denizen
2010,3,Despicable Me   [1 review(s) available]
2010,3,Detective Dee and the Mystery of the Phantom Flame
2010,3,Devil
2010,3,Diary of a Wimpy Kid
2010,1,Dinner for Schmucks
2010,2,The Disciple
2010,3,Don't Be Afraid of the Dark
2010,3,Easy A   [1 review(s) available]
2010,3,Eat Me!
2010,3,"Eat, Pray, Love   [1 review(s) available]"
2010,1,Edge of Darkness
2010,3,Elektra Luxx
2010,3,Elena Undone
2010,1,Everything Must Go
2010,0,Exit Through the Gift Shop
2010,0,The Experiment
2010,0,Faster
2010,3,Feeding Frenzy
2010,2,The Fighter
2010,3,First Night
2010,3,For 80 Days
2010,1,Four Lions
2010,1,Frozen
2010,1,Get Him To The Greek   [2 review(s) available]
2010,2,The Ghost Writer
2010,3,Going the Distance
2010,3,The Good Witch's Gift
2010,0,Green Zone
2010,1,Greenberg
2010,3,Grown Ups   [1 review(s) available]
2010,2,Gunless
2010,1,Happythankyoumoreplease
2010,3,Harry Potter and the Deathly Hallows: Part 1
2010,2,Heartbeats
2010,0,The Heavy
2010,3,The Hollywood Complex
2010,1,Hot Tub Time Machine   [1 review(s) available]
2010,3,The Housemaid
2010,3,How to Train Your Dragon   [2 review(s) available]
2010,1,The Hunter
2010,3,Hypothermia
2010,1,I Saw the Devil
2010,0,The Illusionist
2010,3,Inception   [1 review(s) available]
2010,3,Insidious
2010,3,Into Our Own Hands
2010,1,Ip Man 2
2010,3,Iron Man 2   [3 review(s) available]
2010,1,It's Kind of a Funny Story
2010,1,Jack and the Beanstalk
2010,3,Jucy
2010,3,Just Wright
2010,1,Justice League: Crisis on Two Earths
2010,3,Kaboom
2010,3,The Karate Kid
2010,1,Kick-Ass   [7 review(s) available]
2010,3,The Kids Are All Right   [2 review(s) available]
2010,3,The Killing Jar
2010,3,The King's Speech
2010,2,Knight and Day   [1 review(s) available]
2010,1,The Last Airbender
2010,3,The Last Exorcism
2010,3,Legion
2010,3,Les emotifs anonymes
2010,1,Let Me In
2010,3,Letters to Juliet
2010,3,Los ojos de Julia (Julia's Eyes)
2010,1,The Losers
2010,3,The Lottery
2010,2,Love and Other Drugs
2010,3,Love Like Poison
2010,1,MacGruber
2010,3,Machete   [1 review(s) available]
2010,3,Made In Dagenham
2010,0,Majorite opprimee
2010,2,Meek's Cutoff
2010,0,Megamind
2010,1,Monga
2010,0,Monsters
2010,3,My Babysitter's a Vampire
2010,3,Nanny McPhee and the Big Bang
2010,3,Never Let Me Go
2010,3,The Next Three Days
2010,0,Of god and men (Des hommes et des dieux)
2010,3,On Tour
2010,3,Oranges and Sunshine
2010,0,The Other Guys   [1 review(s) available]
2010,3,Our Family Wedding   [1 review(s) available]
2010,3,Paranormal Activity 2
2010,1,Peacock
2010,3,Percy Jackson & the Olympians: The Lightning Thief
2010,3,Pink Saris
2010,3,Please Give
2010,3,Poetry
2010,0,Predators
2010,1,Predicament
2010,0,Prince of Persia: The Sands of Time   [2 review(s) available]
2010,3,Rabbit Hole
2010,0,Rare Exports
2010,2,Red
2010,3,Red: Werewolf Hunter
2010,3,Remember Me
2010,3,Repo Men
2010,3,Resident Evil: Afterlife
2010,0,Restrepo
2010,3,Robin Hood   [1 review(s) available]
2010,3,The Romantics
2010,3,Room in Rome
2010,3,Rubber
2010,3,The Runaways   [1 review(s) available]
2010,3,Salt   [2 review(s) available]
2010,2,Score: A Hockey Musical
2010,3,Scott Pilgrim vs. the World   [2 review(s) available]
2010,3,Secretariat
2010,3,Sex and the city 2   [3 review(s) available]
2010,3,Shelter
2010,1,Shrek Forever After
2010,3,The Shrine
2010,3,Skeletons
2010,3,Skyline
2010,3,Small Town Murder Songs
